id,City,State,District,Density,Latitude,Longitude,Rating,Number of Reviews,Hospital Name,info
Hospital #0,Anantpur,Andhra Pradesh,Ananthapuramu,219.608,14.696532573816466,77.5845696812239,4.1,229,Columbia Asia Hospital 1,Dr. Gupta (Dermatologist); Dr. Das (Pediatrician); Dr. Iyer (Oncologist); Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist)
Hospital #1451,Thane,Maharashtra,Thane,1915.0,19.1423543331151,73.19381896573314,4.3,159,Manipal Hospital 1461,Dr. Mehta (Gastroenterologist); Dr. Das (Pediatrician); Dr. Nair (Orthopedic); Dr. Ahuja (Cardiologist); Dr. Roy (Psychiatrist)
Hospital #1452,Thane,Maharashtra,Thane,1915.0,19.296040206418247,72.85853231482938,4.8,10998,Manipal Hospital 1462,Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist); Dr. Verma (Neurologist); Dr. Das (Pediatrician); Dr. Nair (Orthopedic)
Hospital #1453,Thane,Maharashtra,Thane,1915.0,19.34174983076442,73.09661065696693,4.3,55,Manipal Hospital 1463,Dr. Ahuja (Cardiologist); Dr. Mehta (Gastroenterologist); Dr. Singh (ENT Specialist); Dr. Roy (Psychiatrist); Dr. Das (Pediatrician)
Hospital #1454,Thane,Maharashtra,Thane,1915.0,19.22414183150407,73.17904677538888,4.6,119,Max Hospital 1464,Dr. Mehta (Gastroenterologist); Dr. Reddy (Endocrinologist); Dr. Verma (Neurologist); Dr. Nair (Orthopedic); Dr. Das (Pediatrician)
Hospital #1455,Thane,Maharashtra,Thane,1915.0,19.12020497243329,72.98296563186652,5.0,1,Indraprastha Hospital 1465,Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic); Dr. Gupta (Dermatologist); Dr. Verma (Neurologist); Dr. Iyer (Oncologist)
Hospital #1456,Thane,Maharashtra,Thane,1915.0,19.229907626739376,72.9700488678926,4.4,98,BLK Hospital 1466,Dr. Ahuja (Cardiologist); Dr. Das (Pediatrician); Dr. Roy (Psychiatrist); Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic)
Hospital #1457,Thane,Maharashtra,Thane,1915.0,19.23118403053135,73.16563846341795,4.5,78,Artemis Hospital 1467,Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist); Dr. Singh (ENT Specialist); Dr. Verma (Neurologist); Dr. Ahuja (Cardiologist)
Hospital #1458,Thane,Maharashtra,Thane,1915.0,19.196628020611545,73.01604796746953,5.0,2,BLK Hospital 1468,Dr. Das (Pediatrician); Dr. Nair (Orthopedic); Dr. Verma (Neurologist); Dr. Roy (Psychiatrist); Dr. Iyer (Oncologist)
Hospital #1459,Thane,Maharashtra,Thane,1915.0,19.2950725886668,72.86263047050878,4.4,1039,Medanta Hospital 1469,Dr. Mehta (Gastroenterologist); Dr. Verma (Neurologist); Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist); Dr. Gupta (Dermatologist)
Hospital #1460,Thane,Maharashtra,Thane,1915.0,18.978634204054806,73.22055405065026,3.7,26,Global Hospital 1470,Dr. Ahuja (Cardiologist); Dr. Mehta (Gastroenterologist); Dr. Singh (ENT Specialist); Dr. Das (Pediatrician); Dr. Nair (Orthopedic)
Hospital #1461,Thane,Maharashtra,Thane,1915.0,19.13838967755329,72.8274409387765,3.9,107,Primus Hospital 1471,Dr. Das (Pediatrician); Dr. Verma (Neurologist); Dr. Gupta (Dermatologist); Dr. Ahuja (Cardiologist); Dr. Iyer (Oncologist)
Hospital #1462,Thane,Maharashtra,Thane,1915.0,19.181895368876063,72.94401117932203,4.3,121,Artemis Hospital 1472,Dr. Reddy (Endocrinologist); Dr. Mehta (Gastroenterologist); Dr. Verma (Neurologist); Dr. Singh (ENT Specialist); Dr. Das (Pediatrician)
Hospital #1463,Thane,Maharashtra,Thane,1915.0,19.18587801554627,72.93061827295952,4.7,1194,Global Hospital 1473,Dr. Roy (Psychiatrist); Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist); Dr. Das (Pediatrician); Dr. Mehta (Gastroenterologist)
Hospital #1464,Thane,Maharashtra,Thane,1915.0,19.367620612622428,72.95148644073306,3.8,55,Fortis Hospital 1474,Dr. Iyer (Oncologist); Dr. Nair (Orthopedic); Dr. Ahuja (Cardiologist); Dr. Mehta (Gastroenterologist); Dr. Roy (Psychiatrist)
Hospital #1465,Thane,Maharashtra,Thane,1915.0,19.36309974885665,73.03575996692732,5.0,2,Narayana Hospital 1475,Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist); Dr. Verma (Neurologist); Dr. Singh (ENT Specialist); Dr. Nair (Orthopedic)
Hospital #1466,Thane,Maharashtra,Thane,1915.0,19.213050737509786,73.02234356630835,4.2,201,Narayana Hospital 1476,Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist); Dr. Nair (Orthopedic); Dr. Singh (ENT Specialist); Dr. Ahuja (Cardiologist)
Hospital #1467,Thane,Maharashtra,Thane,1915.0,19.07437812422469,73.2080713190315,4.4,147,Columbia Asia Hospital 1477,Dr. Reddy (Endocrinologist); Dr. Ahuja (Cardiologist); Dr. Gupta (Dermatologist); Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist)
Hospital #1468,Thane,Maharashtra,Thane,1915.0,19.29261722503072,73.12080530825531,4.2,118,Narayana Hospital 1478,Dr. Roy (Psychiatrist); Dr. Mehta (Gastroenterologist); Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist); Dr. Nair (Orthopedic)
Hospital #1469,Thane,Maharashtra,Thane,1915.0,19.185149269154287,73.08572378076835,3.9,1011,BLK Hospital 1479,Dr. Das (Pediatrician); Dr. Reddy (Endocrinologist); Dr. Ahuja (Cardiologist); Dr. Nair (Orthopedic); Dr. Verma (Neurologist)
Hospital #1470,Thane,Maharashtra,Thane,1915.0,19.19329113974238,72.91542046586574,5.0,5,Wockhardt Hospital 1480,Dr. Roy (Psychiatrist); Dr. Das (Pediatrician); Dr. Singh (ENT Specialist); Dr. Mehta (Gastroenterologist); Dr. Verma (Neurologist)
Hospital #1471,Thane,Maharashtra,Thane,1915.0,19.454402323572538,73.00601826285448,3.5,37,Max Hospital 1481,Dr. Verma (Neurologist); Dr. Iyer (Oncologist); Dr. Mehta (Gastroenterologist); Dr. Roy (Psychiatrist); Dr. Nair (Orthopedic)
Hospital #1472,Thane,Maharashtra,Thane,1915.0,19.45723204404085,72.85099786451177,3.4,253,Primus Hospital 1482,Dr. Verma (Neurologist); Dr. Singh (ENT Specialist); Dr. Mehta (Gastroenterologist); Dr. Gupta (Dermatologist); Dr. Roy (Psychiatrist)
Hospital #1473,Thane,Maharashtra,Thane,1915.0,19.30402098659693,72.96457428818043,4.2,171,Aster Hospital 1483,Dr. Singh (ENT Specialist); Dr. Iyer (Oncologist); Dr. Mehta (Gastroenterologist); Dr. Reddy (Endocrinologist); Dr. Ahuja (Cardiologist)
Hospital #1474,Thane,Maharashtra,Thane,1915.0,19.14878062814845,73.01879689407198,4.0,1193,Apollo Hospital 1484,Dr. Nair (Orthopedic); Dr. Verma (Neurologist); Dr. Mehta (Gastroenterologist); Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist)
Hospital #1475,Thane,Maharashtra,Thane,1915.0,19.20488533335889,72.95179806525134,3.6,37,Columbia Asia Hospital 1485,Dr. Singh (ENT Specialist); Dr. Gupta (Dermatologist); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist); Dr. Nair (Orthopedic)
Hospital #1476,Thane,Maharashtra,Thane,1915.0,19.27335599313731,72.89642348401884,4.5,24,Paras Hospital 1486,Dr. Iyer (Oncologist); Dr. Reddy (Endocrinologist); Dr. Gupta (Dermatologist); Dr. Das (Pediatrician); Dr. Verma (Neurologist)
Hospital #1477,Thane,Maharashtra,Thane,1915.0,19.149374338779417,73.11546214440837,4.1,174,Paras Hospital 1487,Dr. Iyer (Oncologist); Dr. Mehta (Gastroenterologist); Dr. Roy (Psychiatrist); Dr. Gupta (Dermatologist); Dr. Verma (Neurologist)
Hospital #1478,Thane,Maharashtra,Thane,1915.0,19.116768041556107,73.04665585001989,4.4,73,Apollo Hospital 1488,Dr. Singh (ENT Specialist); Dr. Iyer (Oncologist); Dr. Mehta (Gastroenterologist); Dr. Gupta (Dermatologist); Dr. Ahuja (Cardiologist)
Hospital #1479,Thane,Maharashtra,Thane,1915.0,18.95449023261245,72.80386856231338,4.7,11503,Global Hospital 1489,Dr. Iyer (Oncologist); Dr. Gupta (Dermatologist); Dr. Reddy (Endocrinologist); Dr. Verma (Neurologist); Dr. Nair (Orthopedic)
Hospital #1480,Thane,Maharashtra,Thane,1915.0,19.22913620644832,72.96047073873874,4.0,262,Apollo Hospital 1490,Dr. Nair (Orthopedic); Dr. Gupta (Dermatologist); Dr. Reddy (Endocrinologist); Dr. Ahuja (Cardiologist); Dr. Singh (ENT Specialist)
Hospital #1481,Thane,Maharashtra,Thane,1915.0,19.28976578212232,72.85917008405994,4.2,116,Apollo Hospital 1491,Dr. Verma (Neurologist); Dr. Gupta (Dermatologist); Dr. Das (Pediatrician); Dr. Singh (ENT Specialist); Dr. Roy (Psychiatrist)
Hospital #1482,Thane,Maharashtra,Thane,1915.0,18.862840573143977,73.0196018782535,2.7,25,Paras Hospital 1492,Dr. Reddy (Endocrinologist); Dr. Gupta (Dermatologist); Dr. Das (Pediatrician); Dr. Ahuja (Cardiologist); Dr. Singh (ENT Specialist)
Hospital #1483,Thane,Maharashtra,Thane,1915.0,19.17195457653162,73.06811402761542,4.3,33,Columbia Asia Hospital 1493,Dr. Roy (Psychiatrist); Dr. Singh (ENT Specialist); Dr. Mehta (Gastroenterologist); Dr. Iyer (Oncologist); Dr. Nair (Orthopedic)
Hospital #1484,Thane,Maharashtra,Thane,1915.0,19.283409830665224,73.14115192734734,2.7,41,Fortis Hospital 1494,Dr. Iyer (Oncologist); Dr. Gupta (Dermatologist); Dr. Das (Pediatrician); Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic)
Hospital #1485,Thane,Maharashtra,Thane,1915.0,19.09533936336643,72.96193396819712,3.8,119,BLK Hospital 1495,Dr. Iyer (Oncologist); Dr. Gupta (Dermatologist); Dr. Roy (Psychiatrist); Dr. Singh (ENT Specialist); Dr. Das (Pediatrician)
Hospital #1486,Thane,Maharashtra,Thane,1915.0,19.227322258180426,72.98092211392327,4.3,58,Manipal Hospital 1496,Dr. Roy (Psychiatrist); Dr. Singh (ENT Specialist); Dr. Mehta (Gastroenterologist); Dr. Verma (Neurologist); Dr. Iyer (Oncologist)
Hospital #1487,Thane,Maharashtra,Thane,1915.0,19.308437690714648,73.08956366227551,4.2,94,Narayana Hospital 1497,Dr. Ahuja (Cardiologist); Dr. Roy (Psychiatrist); Dr. Verma (Neurologist); Dr. Nair (Orthopedic); Dr. Das (Pediatrician)
Hospital #1488,Thane,Maharashtra,Thane,1915.0,19.19973818299876,73.1748929630788,4.4,48,Narayana Hospital 1498,Dr. Nair (Orthopedic); Dr. Singh (ENT Specialist); Dr. Reddy (Endocrinologist); Dr. Das (Pediatrician); Dr. Ahuja (Cardiologist)
Hospital #1489,Thane,Maharashtra,Thane,1915.0,19.21163516765257,72.95897348204798,3.3,269,Max Hospital 1499,Dr. Verma (Neurologist); Dr. Ahuja (Cardiologist); Dr. Nair (Orthopedic); Dr. Das (Pediatrician); Dr. Gupta (Dermatologist)
Hospital #1490,Thane,Maharashtra,Thane,1915.0,19.059978736479824,73.18836609298292,4.9,2,Columbia Asia Hospital 1500,Dr. Verma (Neurologist); Dr. Nair (Orthopedic); Dr. Mehta (Gastroenterologist); Dr. Das (Pediatrician); Dr. Singh (ENT Specialist)
Hospital #1491,Thane,Maharashtra,Thane,1915.0,19.365070099259373,72.99042076644018,5.0,6,Max Hospital 1501,Dr. Das (Pediatrician); Dr. Roy (Psychiatrist); Dr. Nair (Orthopedic); Dr. Ahuja (Cardiologist); Dr. Singh (ENT Specialist)
Hospital #1492,Thane,Maharashtra,Thane,1915.0,19.33346567323769,72.84681478523467,4.2,134,Aster Hospital 1502,Dr. Das (Pediatrician); Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist); Dr. Verma (Neurologist); Dr. Iyer (Oncologist)
Hospital #1493,Thane,Maharashtra,Thane,1915.0,19.238282772623823,72.9976370535274,5.0,20,Aster Hospital 1503,Dr. Nair (Orthopedic); Dr. Iyer (Oncologist); Dr. Gupta (Dermatologist); Dr. Singh (ENT Specialist); Dr. Mehta (Gastroenterologist)
Hospital #1494,Berhampur,Orissa,Ganjam,430.0,19.3148125,84.7906179,3.7,255,Max Hospital 1504,Dr. Gupta (Dermatologist); Dr. Ahuja (Cardiologist); Dr. Verma (Neurologist); Dr. Nair (Orthopedic); Dr. Reddy (Endocrinologist)
Hospital #1495,Berhampur,Orissa,Ganjam,430.0,20.44298682888528,85.9777791735715,4.5,11,Columbia Asia Hospital 1505,Dr. Das (Pediatrician); Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist); Dr. Nair (Orthopedic)
Hospital #1496,Bhubaneswar,Orissa,Khordha,800.0,20.25183123572284,85.80985530975207,3.3,237,Max Hospital 1506,Dr. Ahuja (Cardiologist); Dr. Nair (Orthopedic); Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist); Dr. Mehta (Gastroenterologist)
Hospital #1497,Bhubaneswar,Orissa,Khordha,800.0,20.28168387158812,85.86872016342045,3.9,72,Narayana Hospital 1507,Dr. Das (Pediatrician); Dr. Reddy (Endocrinologist); Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist)
Hospital #1498,Bhubaneswar,Orissa,Khordha,800.0,20.322373219171944,85.82727640507804,4.3,5351,Artemis Hospital 1508,Dr. Gupta (Dermatologist); Dr. Das (Pediatrician); Dr. Reddy (Endocrinologist); Dr. Roy (Psychiatrist); Dr. Nair (Orthopedic)
Hospital #1499,Bhubaneswar,Orissa,Khordha,800.0,20.29193972904532,85.89177385673797,3.6,1146,Wockhardt Hospital 1509,Dr. Nair (Orthopedic); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist); Dr. Verma (Neurologist); Dr. Roy (Psychiatrist)
Hospital #1500,Bhubaneswar,Orissa,Khordha,800.0,20.284133046578813,85.79216292825868,4.3,125,Medanta Hospital 1510,Dr. Iyer (Oncologist); Dr. Verma (Neurologist); Dr. Nair (Orthopedic); Dr. Ahuja (Cardiologist); Dr. Das (Pediatrician)
Hospital #1501,Bhubaneswar,Orissa,Khordha,800.0,20.255147823792328,85.83250722211437,4.5,3163,Paras Hospital 1511,Dr. Mehta (Gastroenterologist); Dr. Verma (Neurologist); Dr. Das (Pediatrician); Dr. Ahuja (Cardiologist); Dr. Singh (ENT Specialist)
Hospital #1502,Bhubaneswar,Orissa,Khordha,800.0,20.238380490676462,85.83622958500285,3.6,666,Paras Hospital 1512,Dr. Nair (Orthopedic); Dr. Verma (Neurologist); Dr. Ahuja (Cardiologist); Dr. Singh (ENT Specialist); Dr. Iyer (Oncologist)
Hospital #1503,Bhubaneswar,Orissa,Khordha,800.0,20.274471881812683,85.83645972083465,4.8,4778,Primus Hospital 1513,Dr. Iyer (Oncologist); Dr. Verma (Neurologist); Dr. Singh (ENT Specialist); Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist)
Hospital #1504,Bhubaneswar,Orissa,Khordha,800.0,20.331335927677475,85.78203197841015,4.5,4190,Apollo Hospital 1514,Dr. Mehta (Gastroenterologist); Dr. Gupta (Dermatologist); Dr. Roy (Psychiatrist); Dr. Iyer (Oncologist); Dr. Nair (Orthopedic)
Hospital #1505,Cuttack,Orissa,Cuttack,666.0,20.433747936123943,85.8533186281858,4.8,1500,Medanta Hospital 1515,Dr. Reddy (Endocrinologist); Dr. Ahuja (Cardiologist); Dr. Iyer (Oncologist); Dr. Mehta (Gastroenterologist); Dr. Singh (ENT Specialist)
Hospital #1506,Cuttack,Orissa,Cuttack,666.0,20.4434734027206,85.91959472985437,3.9,122,BLK Hospital 1516,Dr. Das (Pediatrician); Dr. Iyer (Oncologist); Dr. Nair (Orthopedic); Dr. Mehta (Gastroenterologist); Dr. Roy (Psychiatrist)
Hospital #1507,Cuttack,Orissa,Cuttack,666.0,20.48993060893257,85.84986901600615,4.2,1791,Columbia Asia Hospital 1517,Dr. Singh (ENT Specialist); Dr. Reddy (Endocrinologist); Dr. Mehta (Gastroenterologist); Dr. Verma (Neurologist); Dr. Iyer (Oncologist)
Hospital #1508,Cuttack,Orissa,Cuttack,666.0,20.459999810370807,85.8603168072473,3.1,81,Indraprastha Hospital 1518,Dr. Nair (Orthopedic); Dr. Singh (ENT Specialist); Dr. Gupta (Dermatologist); Dr. Verma (Neurologist); Dr. Roy (Psychiatrist)
Hospital #1509,Pondicherry,Pondicherry,Puducherry,3232.0,11.941063204519338,79.7667371803582,4.8,1463,Medanta Hospital 1519,Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist); Dr. Ahuja (Cardiologist); Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist)
Hospital #1510,Pondicherry,Pondicherry,Puducherry,3232.0,11.95328702407092,79.82427044058247,4.4,780,Primus Hospital 1520,Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist); Dr. Das (Pediatrician); Dr. Verma (Neurologist); Dr. Roy (Psychiatrist)
Hospital #1511,Amritsar,Punjab,Amritsar,932.0,31.67001697982494,74.86997281331071,4.1,229,Aster Hospital 1521,Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist); Dr. Das (Pediatrician); Dr. Mehta (Gastroenterologist)
Hospital #1512,Amritsar,Punjab,Amritsar,932.0,31.48020483127508,74.87885514082613,3.5,16,Global Hospital 1522,Dr. Singh (ENT Specialist); Dr. Reddy (Endocrinologist); Dr. Gupta (Dermatologist); Dr. Ahuja (Cardiologist); Dr. Nair (Orthopedic)
Hospital #1513,Amritsar,Punjab,Amritsar,932.0,31.69658774809397,74.94588542112182,4.0,70,Apollo Hospital 1523,Dr. Roy (Psychiatrist); Dr. Singh (ENT Specialist); Dr. Nair (Orthopedic); Dr. Das (Pediatrician); Dr. Mehta (Gastroenterologist)
Hospital #1514,Amritsar,Punjab,Amritsar,932.0,31.649975263823013,74.7984738787369,3.3,189,Primus Hospital 1524,Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist); Dr. Gupta (Dermatologist); Dr. Das (Pediatrician); Dr. Verma (Neurologist)
Hospital #1515,Amritsar,Punjab,Amritsar,932.0,31.72864205058165,74.92747060218434,3.4,28,Manipal Hospital 1525,Dr. Verma (Neurologist); Dr. Gupta (Dermatologist); Dr. Nair (Orthopedic); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist)
Hospital #1516,Amritsar,Punjab,Amritsar,932.0,31.677607671522544,74.89508279959236,4.3,202,Indraprastha Hospital 1526,Dr. Nair (Orthopedic); Dr. Ahuja (Cardiologist); Dr. Singh (ENT Specialist); Dr. Gupta (Dermatologist); Dr. Reddy (Endocrinologist)
Hospital #1517,Amritsar,Punjab,Amritsar,932.0,31.635389948198345,74.82973391361945,4.4,265,Columbia Asia Hospital 1527,Dr. Das (Pediatrician); Dr. Singh (ENT Specialist); Dr. Verma (Neurologist); Dr. Ahuja (Cardiologist); Dr. Roy (Psychiatrist)
Hospital #1518,Amritsar,Punjab,Amritsar,932.0,31.6539344184921,74.83488515447594,3.9,392,Apollo Hospital 1528,Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist); Dr. Roy (Psychiatrist); Dr. Iyer (Oncologist); Dr. Mehta (Gastroenterologist)
Hospital #1519,Amritsar,Punjab,Amritsar,932.0,31.78924187900413,74.8517835593617,3.4,57,BLK Hospital 1529,Dr. Ahuja (Cardiologist); Dr. Nair (Orthopedic); Dr. Mehta (Gastroenterologist); Dr. Verma (Neurologist); Dr. Singh (ENT Specialist)
Hospital #1520,Amritsar,Punjab,Amritsar,932.0,31.6196999026371,74.83862040021633,3.6,203,Medanta Hospital 1530,Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist); Dr. Verma (Neurologist); Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist)
Hospital #1521,Amritsar,Punjab,Amritsar,932.0,31.63398030376295,74.86201011191521,4.7,3561,Aster Hospital 1531,Dr. Verma (Neurologist); Dr. Roy (Psychiatrist); Dr. Gupta (Dermatologist); Dr. Singh (ENT Specialist); Dr. Reddy (Endocrinologist)
Hospital #1522,Amritsar,Punjab,Amritsar,932.0,31.64981504532524,74.84757606307137,4.1,229,Fortis Hospital 1532,Dr. Reddy (Endocrinologist); Dr. Verma (Neurologist); Dr. Mehta (Gastroenterologist); Dr. Iyer (Oncologist); Dr. Gupta (Dermatologist)
Hospital #1523,Amritsar,Punjab,Amritsar,932.0,31.68350848523448,74.86144325399081,3.4,158,Artemis Hospital 1533,Dr. Ahuja (Cardiologist); Dr. Nair (Orthopedic); Dr. Singh (ENT Specialist); Dr. Reddy (Endocrinologist); Dr. Das (Pediatrician)
Hospital #1524,Amritsar,Punjab,Amritsar,932.0,31.6767745176238,74.90326656847739,4.7,4754,Manipal Hospital 1534,Dr. Mehta (Gastroenterologist); Dr. Verma (Neurologist); Dr. Iyer (Oncologist); Dr. Das (Pediatrician); Dr. Singh (ENT Specialist)
Hospital #1525,Amritsar,Punjab,Amritsar,932.0,31.77757951621988,74.91146063705764,3.5,33,Indraprastha Hospital 1535,Dr. Nair (Orthopedic); Dr. Gupta (Dermatologist); Dr. Reddy (Endocrinologist); Dr. Das (Pediatrician); Dr. Iyer (Oncologist)
Hospital #1526,Amritsar,Punjab,Amritsar,932.0,31.49984401738673,74.95424698299458,3.6,26,Artemis Hospital 1536,Dr. Singh (ENT Specialist); Dr. Ahuja (Cardiologist); Dr. Mehta (Gastroenterologist); Dr. Das (Pediatrician); Dr. Nair (Orthopedic)
Hospital #1527,Amritsar,Punjab,Amritsar,932.0,31.64256641091324,74.85966201839902,4.4,291,Apollo Hospital 1537,Dr. Roy (Psychiatrist); Dr. Ahuja (Cardiologist); Dr. Verma (Neurologist); Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist)
Hospital #1528,Amritsar,Punjab,Amritsar,932.0,31.672222163708195,74.90177394888798,4.3,103,Aster Hospital 1538,Dr. Mehta (Gastroenterologist); Dr. Ahuja (Cardiologist); Dr. Iyer (Oncologist); Dr. Gupta (Dermatologist); Dr. Reddy (Endocrinologist)
Hospital #1529,Amritsar,Punjab,Amritsar,932.0,31.58655053350192,74.93778147927827,4.1,7,Aster Hospital 1539,Dr. Verma (Neurologist); Dr. Ahuja (Cardiologist); Dr. Roy (Psychiatrist); Dr. Nair (Orthopedic); Dr. Das (Pediatrician)
Hospital #1530,Amritsar,Punjab,Amritsar,932.0,31.63761672424326,74.84413958260737,3.3,40,Primus Hospital 1540,Dr. Das (Pediatrician); Dr. Iyer (Oncologist); Dr. Roy (Psychiatrist); Dr. Gupta (Dermatologist); Dr. Nair (Orthopedic)
Hospital #1531,Amritsar,Punjab,Amritsar,932.0,31.62293873369967,75.01637908722003,3.0,45,Paras Hospital 1541,Dr. Roy (Psychiatrist); Dr. Gupta (Dermatologist); Dr. Singh (ENT Specialist); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist)
Hospital #1532,Amritsar,Punjab,Amritsar,932.0,31.631397033572046,74.87529942509747,4.3,90,Paras Hospital 1542,Dr. Nair (Orthopedic); Dr. Das (Pediatrician); Dr. Ahuja (Cardiologist); Dr. Mehta (Gastroenterologist); Dr. Reddy (Endocrinologist)
Hospital #1533,Amritsar,Punjab,Amritsar,932.0,31.731162835942285,74.6542973131273,3.5,12,Medanta Hospital 1543,Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic); Dr. Singh (ENT Specialist); Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist)
Hospital #1534,Amritsar,Punjab,Amritsar,932.0,31.690912374941743,74.87829747287053,4.1,110,Primus Hospital 1544,Dr. Mehta (Gastroenterologist); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist); Dr. Das (Pediatrician); Dr. Ahuja (Cardiologist)
Hospital #1535,Amritsar,Punjab,Amritsar,932.0,31.64607556148121,74.90186650533289,4.8,754,Narayana Hospital 1545,Dr. Ahuja (Cardiologist); Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist); Dr. Das (Pediatrician); Dr. Iyer (Oncologist)
Hospital #1536,Amritsar,Punjab,Amritsar,932.0,31.680387219935668,74.8922236459625,4.3,140,Medanta Hospital 1546,Dr. Gupta (Dermatologist); Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist); Dr. Ahuja (Cardiologist); Dr. Singh (ENT Specialist)
Hospital #1537,Amritsar,Punjab,Amritsar,932.0,31.649309903361484,74.8067750108304,4.4,204,Narayana Hospital 1547,Dr. Das (Pediatrician); Dr. Mehta (Gastroenterologist); Dr. Verma (Neurologist); Dr. Gupta (Dermatologist); Dr. Reddy (Endocrinologist)
Hospital #1538,Amritsar,Punjab,Amritsar,932.0,31.610968136379107,74.87428314849133,3.7,43,Paras Hospital 1548,Dr. Verma (Neurologist); Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist); Dr. Roy (Psychiatrist); Dr. Mehta (Gastroenterologist)
Hospital #1539,Amritsar,Punjab,Amritsar,932.0,31.58481826230416,74.84131035781007,4.5,302,Primus Hospital 1549,Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist); Dr. Das (Pediatrician); Dr. Ahuja (Cardiologist); Dr. Nair (Orthopedic)
Hospital #1540,Amritsar,Punjab,Amritsar,932.0,31.66975491889263,74.84409127824786,4.6,815,Narayana Hospital 1550,Dr. Das (Pediatrician); Dr. Nair (Orthopedic); Dr. Gupta (Dermatologist); Dr. Verma (Neurologist); Dr. Iyer (Oncologist)
